fetched_at,source,published_at,title,one_liner_en,score,tags,url
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T01:30:25-04:00,US economic data quality is declining - Financial Times,US economic data quality is declining - Financial Times,0.8,,https://news.google.com/rss/articles/CBMicEFVX3lxTFBGVnp5RjNNRU4wVm43SGM0V1kxTjFJcERueU4zVUFfVXhSYXdlYWlrYWplb3Q2UEtXMUVQaXhZQnpSMjR5NzlzMFE2el8xOFVYTDR6WGs1SjJRMW5JUmhjSkYzbWdZSnhGVEFPWmFOZ24?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T01:22:52-04:00,Japan says US to amend ‘regrettable’ tariff deal inconsistency - Financial Times,Japan says US to amend ‘regrettable’ tariff deal inconsistency - Financial Times [geopolitics],2.0,geopolitics,https://news.google.com/rss/articles/CBMicEFVX3lxTE9QVE54Q3ZBUDVJdUlQWHloWlpMY2FCeTh2RUlRMzNwSlZoS2o1bThZakhiQlNLRV9SM1h0NmxtajZrazlwUkw5bnlLbElaWGpJb2o1RVM3NDNoQWRyTGI0U3N3MHgxZVJwOThmWGYxWnE?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T00:00:34-04:00,Private equity’s 401k dream comes true - Financial Times,Private equity’s 401k dream comes true - Financial Times,0.5,,https://news.google.com/rss/articles/CBMicEFVX3lxTFBBbkxPRFF5TUZTWE8zOXNrUGlBQTZ6NDZUdmRUdFUwQzJPQ2NvZllBVEh3NWpLWkNNNGxtdXQyYkNxdDZ6TDFrVWEwMlJVSER0aEtBZUttUE53elJRZ05kSzJJT044YWZpallzX0xkZjE?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T05:20:00-04:00,Exodus Announces Plan to Expand Blockchains for its Common Stock Tokens with Superstate - Financial Times,Exodus Announces Plan to Expand Blockchains for its Common Stock Tokens with Superstate - Financial Times [tech],1.9,tech,https://news.google.com/rss/articles/CBMilwFBVV95cUxQRkVKS01FbnNqd2w4azhyYTh1YkhTRHJ3WVVlVlVCM2VGZjFEbXhDbm1KRjNmUk0xRmhDMUNqMEUzck9xNnpZbW1kRU5lYXFmV1BZS3JUMW9tTHk3U0JlUkpab3R3X3RwcE1UR2tLSWgySU1LQlBDVGRqaE5tY0psQUdRMWZiWnkyOUpRMHV2Wk84YTVYNVNF?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:03:00-04:00,Fidelity Japan Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,Fidelity Japan Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,1.1,,https://news.google.com/rss/articles/CBMilAFBVV95cUxObjRlT1BXMVUtZmt3ZU9mV1h5UWpvQWwyZFc1LW8tUVJONmxYNzhXTGVqQ1VjVFBkM1J5ZkJiVmZWc2NVcl95UVB0TTM5Ty00WExMaDlNRVNtM3BNZ3ItQlNRRTlEMnRGNndGcm52WlpxYW1BMndZTllsd04zYklGNXVLbVBxWEpEeHNZS2l4amxUcm8z?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T04:15:00-04:00,"Inception Growth Acquisition Limited Announces Adjournment of the Special Meeting to August 19, 2025 and Extension of Redemption Deadline – Company Announcement - FT.com - Financial Times","Inception Growth Acquisition Limited Announces Adjournment of the Special Meeting to August 19, 2025 and Extension of Redemption Deadline – Company Announcement - FT.com - Financial Times",0.8,,https://news.google.com/rss/articles/CBMilwFBVV95cUxPUlVMZFo0WDZ4dE1ZVVV2a3B3U1JCOTRpUFA3Nkh0NFhRTHkxUVVVckVUdjg1Y2ZlS2JOd1ZEazUxNGlZVVBENGRHSVNfRlg3R3hVNFROX0FmSnMybUhnUnltX05ZallnaG9XZnhoWU1fVHhHTXhFWExkX1ZhbVVEZlc5UWZ2MGVOSWRCV3JLVkZaeEZSeHU4?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:24:00-04:00,Tabula ICAV - Net Asset Value(s) – Company Announcement - Financial Times,Tabula ICAV - Net Asset Value(s) – Company Announcement - Financial Times,0.8,,https://news.google.com/rss/articles/CBMilAFBVV95cUxNcE1zNEE5V2tSZFVReWsxbXdRYnFHUXFtWlVualpvU0ljQjNRTkQzS3ZBUXNmQ1FfSjNhQ3ZJWUFlWEZkT21NalhQUWQ1WDd2alV2UGpwbzR4d1BFV2F6NWNCWmtZQ2d5bmV1THZwaEtZLUFNNmd1cTdaYjIxNTNHcnljYmJqRGE0VG80SENDQzBsMUJr?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:03:00-04:00,Fidelity US Quality Income $ Acc FUSA - Net Asset Value(s) – Company Announcement - Financial Times,Fidelity US Quality Income $ Acc FUSA - Net Asset Value(s) – Company Announcement - Financial Times,1.1,,https://news.google.com/rss/articles/CBMilAFBVV95cUxNSEN3ZUN4bjNzR09vMXNSNzdtSHlGcDUxaXJVelRNbXFpbGp3WWM4Wm1JY1QwUDZhSzVfWjdfTDV6cDNZN3kxTmVvVUcxaXRYME1FbC1vRjlKcGl3YWNSMjlGbnlBajBxeU1FYVA2RDliZ2xqcDJGallWQ2pHS1BqQWozQXhMbUtXS2p6cXlIdU5WWF9h?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:00:00-04:00,BlackRock Energy and Resources Income Trust Plc - Total Voting Rights – Company Announcement - Financial Times,BlackRock Energy and Resources Income Trust Plc - Total Voting Rights – Company Announcement - Financial Times [energy],1.6,energy,https://news.google.com/rss/articles/CBMilAFBVV95cUxPdE5FQkZNeWdqbjNOT294X2loQjNtbDRuQ3d0T2JSUGg5Y3dsYVgxRmU2MUtVeng0Vlg4aUx0ZklPbGszbGFhM1hYYi1yYWVQaVpZTG9tOHo4bVU3SzNMeHVENUQ4ZzE2dlNodGJ4NXBwMmRheDhadW4zazVzdF9PNHl5WHB5Y0oxU3pXU1ZRbkQ1VnV5?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:00:00-04:00,ARK Invest UCITS ICAV - Net Asset Value(s) – Company Announcement - Financial Times,ARK Invest UCITS ICAV - Net Asset Value(s) – Company Announcement - Financial Times,1.4,,https://news.google.com/rss/articles/CBMilAFBVV95cUxPWjE4eFE4SlBqdzVhSWRQNDVPNWhINWotQmpFWnhUTm5WVW5BUTVnYUU5a0V1OWFMeFJ0ejBkZmI3UG1XVHZYQXl0R1F0REUtZTZRWllPVWozUmRCZjVESkdIbkdXVmY4dk1uU0pvUjg1dlFlMTlybHpFLTBycjVlT1M2LWdCWWpIX3IzelJ5RHEzNGpl?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:03:00-04:00,Fidelity Pacific ex-Japan Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,Fidelity Pacific ex-Japan Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,1.1,,https://news.google.com/rss/articles/CBMilAFBVV95cUxPanpjcWpjN2FTQkhtOVlVOTg0Q19fOXRJU3EwZkY3SmpzNkFJOUpUa2w1bjZmU0pGQXJuTGM0b0ljMzRnZFdyb2NSQXlaVnVWSWlYd084Q2lNdWNRazJERk5XWHdDQkhHYVlfSTFDWUdBdXZBX0poU1QzRUk1VmdyYWxRazJoVDJOUW1RSmNLbl95eDVF?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T03:46:00-04:00,"EQS-DD: adidas AG: Harm Ohlmeyer, buy – Company Announcement - Financial Times","EQS-DD: adidas AG: Harm Ohlmeyer, buy – Company Announcement - Financial Times",1.4,,https://news.google.com/rss/articles/CBMinwFBVV95cUxPU3Jtd1FnaGdjUldUYlE3enpQa3dBQ2JBSEZ6Y19OQkxBLXhDZExWWXBDLTR1ME16VGN3aVFMUE5mWVctcGFPcmtjUk9RU3c4VW5GaXRfZDYtQ3hRSllzcXNPY3hpZmNOSUYtMGRGUEV0VDViYzVlRmZTMkkxTWprcXFvYUxlMFVjblhxVEJHQU5RTHMtSzdxOEozdklwN0k?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:03:00-04:00,Fidelity Emerging Markets Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,Fidelity Emerging Markets Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,1.1,,https://news.google.com/rss/articles/CBMilAFBVV95cUxQWWhSaFNhUTBfbFByX093by1CajhqSGtlQjgtdnY1ejl5b2RocllIaDcxbmNPSmUzenZXcm1VYVNtVjFadHYwemZaYlVHaGlueGg5OFB6WnhQazVvWXo5RnNtM0szRGphVklEVU1VbVhmUXQxUTJGWGtQNndKNEpnM3c1amluVV9wSFB5SjdNcl96eFUw?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T01:30:00-04:00,EQS-AFR: Fabasoft AG (AT): Release of a Financial report – Company Announcement - Financial Times,EQS-AFR: Fabasoft AG (AT): Release of a Financial report – Company Announcement - Financial Times,1.7,,https://news.google.com/rss/articles/CBMiogFBVV95cUxNUEF0TTVmRkNzanh0LUR3Y2NvekJwNjhxbzJkRjlyN2g3d05PQmdkWTAxT1Bzd0VIRFppb3dRc2xya1NzczJ6X1ZTeHF3emxfenZQRmFaVkZNTVhyZFFMZVdacUZ0a0dhSDBNbmdIY1pBNEZUeTZmSVJ6NFZnM01CSlNUd1FWclN4dDlpUFQyM2RUNktvcTBPVWp1dVZUWGQwM2c?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T04:09:00-04:00,EQS-News: Morningstar Sustainalytics reaffirms Siltronic’s sustainability performance – Company Announcement - Financial Times,EQS-News: Morningstar Sustainalytics reaffirms Siltronic’s sustainability performance – Company Announcement - Financial Times [tech],2.2,tech,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPQVlYU2JxSjNrWkRVR2lqY1ZGdFQ1eDV1cHpBSHVGbFd4TnBTY2NFSUkzbzltam5UdDhvMGY1RDJIRm94QmRFNkkzMncyeFFVM0ZCa1dzLVRPdF9McFZSVEVVR3hDYVF2dU9PdTgyN1FsTTNRdmh1Y3JjQVRQZEJ3TFAzb29FTzFOdHJtcWtXZ1o0anI4emxDSW9wTGVkVkRPb3dRN0E1Z3ZRUQ?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:03:00-04:00,Fidelity US Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,Fidelity US Equity Research Enhanced UCITS ETF - Net Asset Value(s) – Company Announcement - Financial Times,1.4,,https://news.google.com/rss/articles/CBMilAFBVV95cUxNYXZKc3l3Z0JmVy1BVkFlNWU3SlhYV2pteHVZVlZwSGpwRjRnWncyOVBPdE1WeVJaWmhLbVNna1M4aDJzY25QdkgyQ2hOckRrYVdUS2NFeS1Oak5PTnp6RHpFbGMxWjhDcTN3NW1EWkZDeERYSXl4WlJyZ01MQ0RBNVc2Z3lrNjhjZmtTN3ZiNGNVTENC?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T01:30:00-04:00,EQS-News: AUSTRIAN POST IN H1 2025: Solid revenue and earnings development following strong growth and special effects in the previous year – Company Announcement - FT.com - Financial Times,EQS-News: AUSTRIAN POST IN H1 2025: Solid revenue and earnings development following strong growth and special effects in the previous year – Company Announcement - FT.com - Financial Times [earnings],4.7,earnings,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOS01kUkZqekIySFJlOW1jQTZvWUxnSHRsUGlWcW5lWWZWRzd3ZjRldmF2aldWN3pTc2plTElWTFBobExLVExFUXB5NjFnTXAwaTdGcF9pZ0dtZGRyUTl4MkpncXFkVUxYa0lrSS1zVTNjOTJ6Vndwa3I5ZFVic0pjcnJXN01wRVlBRU1zTkZ1ZjZBNFhRM2RtTkZ5c2VyM2pGN2pkSGxWaVRlQQ?oc=5
2025-08-08T08:32:52-04:00,ft_via_gnews,2025-08-08T02:00:00-04:00,Robeco UCITS ICAV - Net Asset Value(s) – Company Announcement - Financial Times,Robeco UCITS ICAV - Net Asset Value(s) – Company Announcement - Financial Times,1.1,,https://news.google.com/rss/articles/CBMilAFBVV95cUxNNEMzRzlUR2I3QkkyaG50eTdMQmFwbUM2TTcxWm1Rak1IR0FranRZUElzY0NqSENmTVkwSHJud2NXWXlWZU52MXJ4dFJPcHEyYzI0UlFZejJZV1BJQktVYXlyMGxxTkZSVGI4UEU0bG5Ld3FXa0ttUUVScm9FcDM5Z3ZXTERCcDJjWExmVDRKMlh3TG1h?oc=5
2025-08-08T08:32:52-04:00,nasdaq_via_gnews,2025-08-08T03:55:00-04:00,Should You Buy Super Micro Stock After Its 20% Post-Earnings Drop? Wall Street Says This Will Happen Next. - Nasdaq,Should You Buy Super Micro Stock After Its 20% Post-Earnings Drop? Wall Street Says This Will Happen Next. - Nasdaq [earnings],1.5,earnings,https://news.google.com/rss/articles/CBMiugFBVV95cUxQNEpLQlQ4WlRRTWdfUDN6bzN5YXU5M1lFWmEtWVVPZ2ZrSjRZN3FIbXROMWlsb1ZYU0UyLTAwc09UcUpuQlNXLXlseDBlcGNuel91aXZOalFveE1wbUpGNWVleW0wUndBdmU1REM2VDVFX3NsRUFERmxHa1JENl9kN3k1eG5JMFlKa2hQUWZYYi1lWjRXb2ZYTG9TdGZ6b00wLVRxTnpPR082UmZYR25pSTRLcDRSNWN2dFE?oc=5
2025-08-08T08:32:52-04:00,nasdaq_via_gnews,2025-08-08T00:37:00-04:00,Stocks Close Mixed after Higher Bond Yields and Tariff News - Nasdaq,Stocks Close Mixed after Higher Bond Yields and Tariff News - Nasdaq [rates / geopolitics],5.2,rates|geopolitics,https://news.google.com/rss/articles/CBMilgFBVV95cUxOdGtXMFRMRDNHMDVHUFE3VVJ4Q0JBczBPamxYVFJQLXNfZmlkU2ppSUx4S1JoTE1OTXNOcmktVm95U3dFSVRyMEpEVVBwYTBnNENSbHNYVnVNOFJKMV9kTUFHTDBOc3htR0lvamJrU2JtWnpjdHVBQzFDbUJmLWRPOG9NaWsxcGdxSS1qUTg2a3FkdXI1Vmc?oc=5
2025-08-08T08:32:52-04:00,nasdaq_via_gnews,2025-08-08T05:30:00-04:00,Why Did The Trade Desk Stock Crash After Earnings? - Nasdaq,Why Did The Trade Desk Stock Crash After Earnings? - Nasdaq [earnings / geopolitics],2.7,earnings|geopolitics,https://news.google.com/rss/articles/CBMigwFBVV95cUxNRVh2ZG1hNWVfTWxaSmdSX3dBRXVaT19WY1U5UzJVeUJqYmJtbWVDblpieWN2WWlLdkpkR3M2dU9pcDFXOXh5ODZ6cmtGeVNUXzEwQWVxb1c2UUZvTVRVWUhnMnpzc3BlcXR4Z290bDZJb1lxQjN5ZlhwWUVmWTlIU0xNSQ?oc=5
2025-08-08T08:32:52-04:00,nasdaq_via_gnews,2025-08-08T07:00:00-04:00,Nathan's Famous Q1 Earnings Decline - Nasdaq,Nathan's Famous Q1 Earnings Decline - Nasdaq [earnings],1.5,earnings,https://news.google.com/rss/articles/CBMidEFVX3lxTE5zUy1RSTVNZzI2SXIxaTRNQW5PN09SMlVXbTRMMzlKRXBXalhEY3U3T24ycHo4U0RhRE94VHR1SE1JMlRyYUFqZTQ0V0JUeU5qZXFDWmg1R0pQc0tad1U3UDNSNjY4N05WUVNOaVZZb1Fab2lw?oc=5
2025-08-08T08:32:52-04:00,nasdaq_via_gnews,2025-08-08T06:00:00-04:00,Telecomm ETFs in Focus After VZ & T's Q2 Earnings Beat - Nasdaq,Telecomm ETFs in Focus After VZ & T's Q2 Earnings Beat - Nasdaq [earnings],3.3,earnings,https://news.google.com/rss/articles/CBMihwFBVV95cUxOZzIwUUlPVzFQMmluWDhMRUlFUXB2c3N1dnhBTFVNWkZXc3BkSVJJYVVGUkpZNnh6RlZhcDdxTFVhRlJDQlctR25MLU0tNDJNaGd5UlF3aWlHZUhaVWx4NjlSa1MwdlZwSmc1ZXF3Q3RUTFFCa0dZell2RUNlTzQ0Q2otUkFoeGc?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T03:16:26-04:00,European stocks muted at end of positive week; Munich Re disappoints - Investing.com,European stocks muted at end of positive week; Munich Re disappoints - Investing.com [fx],1.0,fx,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNNmYxT3ZNQ1drcWRkYVRxOUsxclVyWEc1ZXBHMC14bV9DX3VMbXBBd2stY3VPdnc0S09STGxJQWhGWmQ5Y0tFNW01YVh1ZE5XR0stN2FHSmFkdzVqbndLQjk2cV80VUlsdndneEt6NF8tSE0tb1MzRjg2cVhKbHlUZm43MjktZHhKNmxwVXVtZVF0YkxBRUwxakw0dDB1WVJvTjNCWDhfa2pWckF1NV9TczlwdC1rbDNuRUF5cjBzZHRkUQ?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T02:00:00-04:00,Japan stocks soar but rest of Asia uneven as Miran gets Fed nod By Reuters - Investing.com,Japan stocks soar but rest of Asia uneven as Miran gets Fed nod By Reuters - Investing.com [rates],2.0,rates,https://news.google.com/rss/articles/CBMixwFBVV95cUxQd0pYY3ZCbmRHYnlyQmtTRmJkOVBVbkpHaEFDREh3aG1IOGxHbTNDZUhnN1BUNXF0THEzZ0NHYkh5NGRLMkpuNUlKZTVaQ2wtMEVUTnMzY1FkWS1UOWstZGV2eEtEX1BvZi14SmlYWU5EUG1yNDBReE9CZldpRXQ3Z0pydFpBR19EbHppN3BvX3R6TnBnZ0xXZ1lTVEZPVUUwTHpQb25xRUNEMHFrV1ZIOWhYQTdyVlNkUS12RWk0RE1WLXlZUktz?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T01:02:12-04:00,Gold prices heading for weekly gains; import tariffs on gold bars? - Investing.com,Gold prices heading for weekly gains; import tariffs on gold bars? - Investing.com [tech / geopolitics],2.6,tech|geopolitics,https://news.google.com/rss/articles/CBMi0AFBVV95cUxObW9fR19IX2pjM3VqWXA0TEU5UG5kT29vZ0p1NzAxT0tJcjBPWWV1bjk4YUtKdU5fWXpZc1pXMUdZV29uSlZzZDZCZHVzc1VoaUd1elZadngtQ2p4SGt0Y0xpV1d1UGNGMGJHUlJDM2pUaTZtakdUQWtIdG5oLWMzN2ZXNHNVbmEydTg2a2pCX1lfVVc1MGM3SFk3MGxjelFyLU5zbG9ROE8yUXZyc0lFQklQeWtqUUJIOWVOMkE2T2hMdF9TclZUand5b0xra0JK?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T05:22:30-04:00,"Tesla to streamline its AI chip design work, Musk says By Reuters - Investing.com","Tesla to streamline its AI chip design work, Musk says By Reuters - Investing.com [tech]",3.1,tech,https://news.google.com/rss/articles/CBMiugFBVV95cUxPQTJsRTBKOTNJUnRhNE9zN21vM3hzSi1FcVF1bUhNVDZtWEtSSUczX2ZFYndYc2R5VnAwR0NKZGROZlFZRHNEZ256VkNSWDZfUE5OWGRZcDRjN0R4WmNwQlJacV9lX3ktbTQ4SXlxTmE1RjdfekxqM3RGS09jWUs1NmxHVEV6TUxRdkdoOUpLVk04LVpOdk1raVhxU2tMaXQ4Q3k3MjZLeWZLZDRCcjFOYXV0UlNXY3BZTWc?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T05:33:45-04:00,Oil set for steepest weekly losses since June By Reuters - Investing.com,Oil set for steepest weekly losses since June By Reuters - Investing.com [energy],1.1,energy,https://news.google.com/rss/articles/CBMizgFBVV95cUxQUmo2amRSdm5obWgwMGVVV2xob3JPU21VeDF5S2poVlZwQ0lKWnNlM3F2aDNUdWJjMmZKaThGSE1SU2pNSU1pUktISFhpU0dWSGhyTUxtMTg2aURnRDQ4ZnVLQmZjTEFPWEFkUklSNGVFUl9YcjNiMGJNNkVHc040LVdQc2ZsTlN6MDNySU1NMjd1aDZpSkxiTVhlYVlqa29lWmNlQW9ESmZxZ2h0alJ4TGFNREYyWmIwaUg4c2ZKMFV1aHdHQWtVbTN5QnlOUQ?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T07:41:47-04:00,"Under Armour, Pinterest and Wendy’s fall premarket; Novo Nordisk rises - Investing.com","Under Armour, Pinterest and Wendy’s fall premarket; Novo Nordisk rises - Investing.com",0.0,,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNUm1zN1N6b0luUHVXbFBfdUJHbE1xYWhEM3JlTzA2aWVIejVBVGdHelNOQnFLN0lKU05Gc0RqNUxCV1o2eUJpZ1I5Zjl3VmJHREtGbFdseWw4TmtkbUJDcHpTVFJqQW9XQmUwS28zVUlMd0YzUk43UnNzTTN1ZDd4V25CbDhueFRjS2x1TndMeDlfY0Vtam1NRGRBc05EU21SWHRwbDZLVWQ5LW1XQmpBdmNmRFg0SHo1SkhwZG5fSW9sQQ?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T07:43:30-04:00,Fubo shares jump as streaming service beats Q2 expectations - Investing.com,Fubo shares jump as streaming service beats Q2 expectations - Investing.com [earnings],1.5,earnings,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOTFltWFR1d0FiUWoySk9QNy1YeFM3V0lSdDRwbFUzN1hmblFaNG90cEdQamxmSVUwY2ZaN3drUjcxX1J1QjB1UUlwem1DVlNCclJDcnF2ZmFOVndDd2ZRODUwbmtFNEloMnZ0SlBxUkNZcUZhenZaNGJ1QkV1ZzN5bl9ObkNEQWEtdGttRUNmdlpBRUFRVVFxU2oxdjBZbEtlVDF3eURZOTUzUnc?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T04:36:32-04:00,Indonesia stocks higher at close of trade; IDX Composite Index up 0.61% - Investing.com,Indonesia stocks higher at close of trade; IDX Composite Index up 0.61% - Investing.com [geopolitics],1.5,geopolitics,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNQmZwaVdXd0lTR1J3dlZGUWdCMlVWS1dCQnJZZ0F0bm5QQUJEMkRWdklyTGN6b2doU1hJTElOd1VYMG1JbGlxZUFCTnZDTzRwWFhTVWxwM1JLVVVfcVY0Y244T1RHSUs0ejVEWDBWeTNXRjdGZFM3TDVLNlFyV3dZQy04bXBzOFNSdTBWVUJGN0xKRTN2R3JCV0Rua0k3Rms3RkkxcFlQaUJBcjF2OWJONm9yUWc4bHQtTmh3cHpyVWNaVnc?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T03:40:07-04:00,"Futures higher, Trump names Fed governor pick - what’s moving markets - Investing.com","Futures higher, Trump names Fed governor pick - what’s moving markets - Investing.com [rates]",2.0,rates,https://news.google.com/rss/articles/CBMiugFBVV95cUxOTEY3VFFMUldrQTlBeG5KbXZoWTlvWWc5dTRRMXZ2M1hiUmFZc1ZiUmxUQ3h6aDRCcGwzNmx2Q25NVlI4UnBxU0NGdmE4ODRYT0NfSlRFeFA4UF9rZVBKQ1ZHaGM4NTFfcEV2VVdHLVVjRXhSZ3VHYTBwVGJlWC1QdkdIV2NuLXB6NDFhbjJ6Q0VUbFJvVnd3d1gwR28yc3p4WFlZbUZFTFk0RUg2R0I3MlAybGgwQ01JRUE?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T05:33:45-04:00,"7 ‘Stability Stocks’ With Low Volatility, High Yields - Investing.com","7 ‘Stability Stocks’ With Low Volatility, High Yields - Investing.com [rates]",2.0,rates,https://news.google.com/rss/articles/CBMimwFBVV95cUxNeHo5NHdVcGJ6T0lEMmdLcS1nWGZLS3BySWFzdFZ5QkhVNDRCQklHYVBIWHdNWk5XQllBMlFSTV9QVkd4WEhqWWFMMW1Wa0d3X21QNjFaR2hNZDVESmRQY0k4ZDhhMWxaeWZTSFhjbWZqdFZIUWlQTml6OU5aU0JaX2Z1VFRxMkF6cTNXQl8xQmo4NUFta3hjNmFLUQ?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T07:08:19-04:00,Under Armour forecasts downbeat second-quarter sales By Reuters - Investing.com,Under Armour forecasts downbeat second-quarter sales By Reuters - Investing.com [earnings],1.5,earnings,https://news.google.com/rss/articles/CBMirAFBVV95cUxObDNvd1RsWDcwZVBEVHVWV3k1SGRQZ1ZranBuQmwydXllV1FNNzFubWZRMzlVcE9FWDZ4U09xWWhnQ29GWF8xVWI3OWRVbm43ZmVGTmRXSlZkQ1I0aGpVbkN4Q0YxTHMxR29uWGRmSERwV1NUalo1dE5VTkh0MHJhRHhyNXBxenFzTlBCWUQyTUxBTi02ZmUxTnhoRHVPNk9Vc1VmYUt6VnRaaS1p?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T07:48:45-04:00,Plains All America Pipeline beats Q2 earnings estimates - Investing.com,Plains All America Pipeline beats Q2 earnings estimates - Investing.com [earnings / tech],4.4,earnings|tech,https://news.google.com/rss/articles/CBMirAFBVV95cUxQRTVUcTExb3NrbnZSYVpFeUZkQkR3d1lXWEFkZWZZc29CdS1TbUpubWs0ZXJnZVI2QzRrdFgxdlkyb1JTcmp1T2dUVnZKNVVndlBKb2lHOUdzeXNlakhmUUx5dWNJd2NPLTE4Y3NCeTNpWV84SFhTV0laQ0lkWWl1M0dKUnhzRnNtNTh5Q0swNUJPLVlXTXVidVdKekZZcW9JalBtTGFhTUJxdk5Z?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T06:27:40-04:00,Jefferies lowers Eli Lilly stock price target on disappointing obesity drug data - Investing.com,Jefferies lowers Eli Lilly stock price target on disappointing obesity drug data - Investing.com,0.0,,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQVkU1dmswdHFLODlXTW1CcnpnMU5lemtaX01oTGdvQjRoUnJPZHJmVzNBanNfM21wcVRHT0dNSlcwcktkNnlXRzk5M2FXZWR1bkJMdTAwVThiV1lDeXlvTEhMZDlxT1Qwd1NTRHZJY2d5SGpaWGl0SkZzTE8xemtOVWREbkFlTGtTanNXdko0NmdnRldWbzRzVGMxYmROTHhhSGVfVmVTWlBqeVJpSHhxNDRBOEpUWm04QS01eEd6eWUydW1iVDJaR2pnRnQycWJvaHRFTU9wNA?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T06:29:07-04:00,Fed put back on table if tariff drag accelerates: Barclays - Investing.com,Fed put back on table if tariff drag accelerates: Barclays - Investing.com [rates / geopolitics],7.2,rates|geopolitics,https://news.google.com/rss/articles/CBMitAFBVV95cUxQRWFrX3NmSzVhcHhSWEFLclo1Rng2eGplQUVuaFQ3a0V0blFmN25vQUdUaFZvMVdpVDBjS25SbVNtaDhreURRTGNoTTRTNWpUUnAzY21pTEZTeFRyV1lXQm5MTFVqSGllMDFOOFdKUjY0YllxSFl0cTY3d3NVV3RVdFFNLWxiUjBXbVRMbHBIQ2pCWU5OUzVtNXJHclozOHJ6NHVrdGR1eXI4b0c5bXI3ZG5vRTI?oc=5
2025-08-08T08:32:52-04:00,investing_via_gnews,2025-08-08T07:57:04-04:00,Johnson Controls initiates $5 billion share repurchase program - Investing.com,Johnson Controls initiates $5 billion share repurchase program - Investing.com,0.0,,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPTk44YllDNXp4WW1SZWNZN1BHXy1PbGdSMENuSTJuT0tzR1NONWRpb09LR1hXNllHMzBmcFRiY19XcWc4NVlsOUlsMnZKclVfbEtGbVNnX0lxblpoUVlaUnNXb0prdUQxMEhCblc5WHI4UHRmdGJaVUc3VDNkR1JDeHZWaUxpODhKaXNfZmlHclBsVE1uVFhGVTRNMzhkNExZWGdnSVhwVWpFT1ZrdUlrbWtJZHFiR3Y1RHQxaWFxdjE?oc=5
